,Data,TMAX,TMIN,PRCP
14801,196710,280,150,15
14802,196711,270,150,0
14803,196712,248,100,0
14804,196801,250,130,0
14805,196802,260,130,0
14806,196803,290,120,410
14807,196804,300,140,90
14808,196805,300,165,10
14809,196806,260,180,40
14810,196807,264,170,0
14811,196808,270,170,0
14812,196809,260,160,0
14813,196810,250,170,0
14814,196811,260,145,0
14815,196812,250,130,0
14816,196901,270,117,0
14817,196902,294,140,0
14818,196903,274,140,245
14819,196904,280,128,140
14820,196905,302,160,0
14821,196906,274,184,10
14822,196907,270,149,30
14823,196908,240,164,35
14824,196909,250,160,0
14825,196910,264,160,0
14826,196911,255,158,0
14827,196912,250,149,0
14828,197001,260,147,0
14829,197002,258,121,0
14830,197003,304,136,450
14831,197004,313,130,15
14832,197005,320,136,161
14833,197006,260,170,0
14834,197007,258,170,0
14835,197008,286,166,0
14836,197009,251,154,0
14837,197010,262,160,0
14838,197011,273,153,0
14839,197012,280,122,0
14840,197101,282,132,230
14841,197102,300,134,0
14842,197106,235,133,285
14843,197107,240,143,265
14844,197108,263,180,10
14845,197109,260,153,0
14846,197110,240,164,0
14847,197111,240,OI,0
14848,197112,240,144,0
14849,197201,250,156,0
14850,197202,280,152,0
14851,197203,280,160,0
14852,197204,290,131,55
14853,197205,290,140,215
14854,197206,250,137,355
14855,197207,245,155,405
14856,197208,250,154,0
14857,197209,240,176,0
14858,197210,260,200,0
14859,197211,250,161,0
14860,197212,230,154,0
14861,197301,260,167,0
14862,197302,-9999,154,0
14863,197303,310,155,0
14864,197304,310,130,0
14865,197305,310,140,220
14866,197306,240,113,0
14867,197308,230,133,10
14868,197309,230,142,0
14869,197310,240,142,0
14870,197311,240,143,0
14871,197312,-9999,160,0
14872,197401,265,135,0
14873,197402,255,110,0
14874,197403,290,120,0
14875,197404,300,110,0
14876,197405,260,110,0
14877,197406,250,110,0
14878,197407,240,180,25
14879,197408,240,180,260
14880,197409,250,180,0
14881,197410,260,180,115
14882,197411,240,160,0
14883,197412,250,155,0
14884,197501,280,155,0
14885,197502,270,165,0
14886,197503,280,110,0
14887,197504,310,130,0
14888,197505,260,170,0
14889,197506,240,160,90
14890,197507,230,200,255
14891,197508,240,190,0
14892,197509,250,170,0
14893,197510,250,160,0
14894,197511,260,155,119
14895,197512,240,160,0
14896,197601,240,135,0
14897,197602,240,-9999,6
14898,197603,310,140,0
14899,197604,300,120,0
14900,197605,320,150,0
14901,197606,250,155,57
14902,197607,260,170,402
14903,197608,235,150,260
14904,197609,270,155,0
14905,197610,270,170,7
14906,197611,260,180,0
14907,197612,240,130,0
14908,197701,250,110,0
14909,197702,270,155,0
14910,197703,280,140,0
14911,197704,280,150,0
14912,197705,250,150,0
14913,197706,280,180,8
14914,197707,260,160,261
14915,197708,240,160,126
14916,197709,285,160,223
14917,197710,245,150,0
14918,197711,265,140,0
14919,197712,280,160,0
14920,197801,275,140,-9999
14921,197802,255,110,-9999
14922,197803,275,130,109
14923,197804,290,100,-9999
14924,197805,315,160,-9999
14925,197806,255,170,-9999
14926,197807,205,190,-9999
14927,197808,260,165,-9999
14928,197809,240,160,0
14929,197810,255,165,-9999
14930,197811,250,160,-9999
14931,197812,255,150,-9999
14932,197901,240,140,-9999
14933,197902,275,110,-9999
14934,197903,305,130,-9999
14935,197904,320,130,-9999
14936,197905,290,160,-9999
14937,197906,295,150,-9999
14938,197907,225,170,0
14939,197908,275,150,-9999
14940,197909,250,140,-9999
14941,197910,290,140,-9999
14942,197911,295,160,-9999
14943,197912,265,165,-9999
14944,198001,225,115,-9999
14945,198002,250,135,-9999
14946,198003,300,135,0
14947,198004,340,130,0
14948,198005,280,140,18
14949,198006,210,155,-9999
14950,198007,255,180,-9999
14951,198008,230,165,0
14952,198009,240,165,-9999
14953,198010,270,165,-9999
14954,198011,265,170,0
14955,198012,205,165,0
14956,198101,-9999,135,-9999
14957,198106,-9999,120,-9999
14958,198110,-9999,145,0
14959,198201,-9999,140,0
14960,198203,-9999,150,0
14961,198205,-9999,185,196
14962,198301,-9999,155,10
14963,198501,-9999,180,86
14964,198607,-9999,160,0
14965,198608,-9999,145,0
14966,198609,-9999,110,-9999
14967,198610,-9999,110,0
14968,198611,-9999,95,0
14969,198701,-9999,95,-9999
14970,198703,267,105,218
14971,198704,-9999,120,13
14972,198705,-9999,150,0
14973,198706,-9999,160,358
14974,198707,-9999,200,84
14975,198708,-9999,180,5
14976,198802,-9999,160,0
14977,198803,-9999,160,61
14978,198804,336,170,226
14979,198805,-9999,160,0
14980,198806,-9999,140,0
14981,198807,-9999,145,-9999
14982,198808,-9999,-9999,13
14983,198809,-9999,-9999,0
14984,198903,314,-9999,406
14985,198904,321,-9999,28
14986,198905,326,-9999,513
14987,198906,-9999,-9999,0
14988,198908,278,-9999,0
14989,198910,-9999,-9999,-9999
14990,198911,-9999,-9999,544
14991,198912,-9999,-9999,0
14992,199001,273,-9999,0
14993,199002,-9999,-9999,0
14994,199003,-9999,-9999,15
14995,199004,-9999,-9999,160
14996,199005,-9999,168,-9999
14997,199006,280,-9999,53
14998,199007,-9999,-9999,0
14999,199008,-9999,-9999,0
15000,199009,-9999,-9999,0
15001,199010,-9999,-9999,0
15002,199011,-9999,-9999,0
15003,199012,-9999,-9999,0
15004,199101,-9999,170,0
15005,199102,-9999,-9999,0
15006,199103,-9999,-9999,0
15007,199104,382,-9999,5
15008,199105,-9999,-9999,-9999
15009,199106,-9999,-9999,180
15010,199107,290,-9999,0
15011,199108,295,136,0
15012,199109,284,137,0
15013,199110,-9999,-9999,0
15014,199111,253,160,0
15015,199112,231,-9999,0
15016,199201,-9999,127,0
15017,199202,265,-9999,0
15018,199203,320,100,333
15019,199204,289,102,15
15020,199205,311,-9999,71
15021,199206,300,-9999,193
15022,199207,284,-9999,262
15023,199208,273,143,43
15024,199209,-9999,142,0
15025,199210,-9999,134,175
15026,199211,-9999,123,0
15027,199212,-9999,133,0
15028,199301,253,129,0
15029,199302,-9999,129,43
15030,199303,-9999,122,5
15031,199304,342,143,0
15032,199305,330,151,0
15033,199306,-9999,185,320
15034,199307,300,162,33
15035,199308,-9999,-9999,0
15036,199310,-9999,149,0
15037,199311,-9999,152,0
15038,199312,-9999,153,0
15039,199401,-9999,-9999,0
15040,199402,-9999,125,0
15041,199403,-9999,119,0
15042,199404,-9999,126,38
15043,199405,338,107,3
15044,199406,285,163,102
15045,199407,-9999,154,69
15046,199408,250,177,3
15047,199409,-9999,-9999,0
15048,199410,-9999,156,0
15049,199411,-9999,149,0
15050,199412,-9999,-9999,0
15051,199501,-9999,128,0
15052,199502,-9999,-9999,0
15053,199503,-9999,119,0
15054,199504,-9999,94,0
15055,199505,-9999,-9999,23
15056,199506,258,146,10
15057,199507,-9999,177,30D
15058,199508,-9999,146,81D
15059,199509,-9999,156,-9999
15060,199510,262,144,0
15061,199511,-9999,-9999,-9999
15062,199512,-9999,-9999,0
15063,199601,-9999,132,-9999
15064,199602,295,-9999,-9999
15065,199603,-9999,-9999,-9999
15066,199604,-9999,-9999,-9999
15067,199605,-9999,136,-9999
15068,199606,-9999,-9999,-9999
15069,199607,-9999,147,-9999
15070,199608,-9999,-9999,-9999
15071,199609,-9999,146,-9999
15072,199610,-9999,-9999,-9999
15073,199611,-9999,-9999,-9999
15074,199612,-9999,125,0
15075,199701,-9999,122,-9999
15076,199702,-9999,-9999,0
15077,199703,-9999,-9999,-9999
15078,199704,-9999,-9999,99
15079,199705,-9999,133,0
15080,199706,-9999,145,91
15081,199707,-9999,90,0
15082,199708,-9999,124,391
15083,199709,272,-9999,0
15084,199710,-9999,90,0
15085,199711,-9999,142,-9999
15086,199712,-9999,90,0
15087,199801,274,128,0
15088,199802,316,94,0
15089,199803,337,88,13
15090,199804,-9999,-9999,0
15091,199805,-9999,-9999,0
15092,199806,297,-9999,0
15093,199807,-9999,153,0
15094,199909,294,-9999,53
15095,199910,-9999,140,0
15096,199911,-9999,-9999,0
15097,199912,-9999,-9999,0
15098,200001,-9999,-9999,0
15099,200002,274,-9999,0
15100,200003,-9999,-9999,0
15101,200004,339,-9999,0
15102,200005,327,-9999,0
15103,200006,278,-9999,0
15104,200007,293,-9999,0
15105,200008,-9999,-9999,-9999
15106,200009,292,-9999,-9999
15107,200010,290,-9999,-9999
15108,200011,-9999,-9999,-9999
15109,200012,264,-9999,0
15110,200101,-9999,169,-9999
15111,200102,300,-9999,-9999
15112,200103,-9999,-9999,0
15113,200104,272,-9999,-9999
15114,200105,-9999,114,-9999
15115,200106,-9999,124,183
15116,200107,277,159,0
15117,200108,-9999,-9999,99
15118,200109,-9999,-9999,-9999
15119,200110,-9999,177,0
15120,200111,281,-9999,0
15121,200112,250,142,0
15122,200201,-9999,-9999,-9999
15123,200202,-9999,-9999,0
15124,200203,-9999,-9999,0
15125,200204,332,-9999,-9999
15126,200205,-9999,107,0
15127,200206,292,-9999,264
15128,200207,-9999,176,-9999
15129,200208,-9999,165,0
15130,200209,-9999,136,338
15131,200210,-9999,132,0
15132,200211,-9999,-9999,0
15133,200212,-9999,146,0
15134,200301,-9999,136,0
15135,200302,-9999,-9999,0
15136,200303,-9999,100,0
15137,200304,359,-9999,0
15138,200305,324,147,0
15139,200306,-9999,-9999,23
15140,200307,310,147,3
15141,200308,-9999,-9999,0
15142,200309,-9999,-9999,0
15143,200310,284,154,-9999
15144,200311,-9999,-9999,-9999
15145,200312,-9999,-9999,0
15146,200401,-9999,-9999,0
15147,200402,310,103,0
15148,200403,-9999,97,0
15149,200404,-9999,-9999,3
15150,200405,-9999,-9999,356
15151,200406,-9999,-9999,3
15152,200407,-9999,155,3
15153,200408,-9999,-9999,-9999
15154,200409,-9999,134,13
15155,200410,-9999,-9999,0
15156,200411,-9999,-9999,0
15157,200412,-9999,-9999,0
15158,200501,-9999,-9999,0
15159,200502,313,-9999,-9999
15160,200503,-9999,-9999,0
15161,200504,-9999,-9999,0
15162,200505,-9999,-9999,15
15163,200506,-9999,-9999,556
15164,200507,-9999,184,33
15165,200508,-9999,139,0
15166,200509,-9999,-9999,0
15167,200510,-9999,146,0
15168,200511,-9999,-9999,0
15169,200512,-9999,-9999,0
15170,200601,300,159,-9999
15171,200602,-9999,-9999,0
15172,200603,-9999,-9999,0
15173,200604,-9999,-9999,0
15174,200605,-9999,110,-9999
15175,200606,-9999,-9999,0
15176,200607,-9999,-9999,259
15177,200608,-9999,-9999,-9999
15178,200609,-9999,-9999,0
15179,200610,-9999,-9999,-9999
15180,200611,-9999,-9999,0
15181,200701,-9999,-9999,-9999
15182,200702,-9999,-9999,-9999
15183,200703,-9999,-9999,0
15184,200704,-9999,-9999,0
15185,200705,-9999,-9999,0
15186,200706,290,127,0
15187,200707,298,-9999,0
15188,200708,-9999,-9999,-9999
15189,200709,291,-9999,38
15190,200710,-9999,-9999,0
15191,200711,-9999,-9999,0
15192,200712,-9999,-9999,0
15193,200801,-9999,-9999,-9999
15194,200802,326,-9999,0
15195,200803,-9999,-9999,-9999
15196,200804,-9999,-9999,0
15197,200806,-9999,127,-9999
15198,200807,-9999,-9999,0
15199,200808,-9999,-9999,18
15200,200809,-9999,-9999,0
15201,200810,-9999,-9999,-9999
15202,200901,-9999,-9999,0
15203,200902,-9999,-9999,0
15204,200903,-9999,-9999,0
15205,200904,-9999,-9999,-9999
15206,200905,-9999,-9999,0
15207,200907,-9999,-9999,0
15208,200908,-9999,-9999,0
15209,200909,-9999,-9999,-9999
15210,200910,-9999,-9999,0
15211,200911,-9999,-9999,142
15212,200912,-9999,-9999,0
15213,201001,-9999,140,32
15214,201002,-9999,151,53
15215,201003,-9999,-9999,116
15216,201004,-9999,176,0
15217,201005,-9999,-9999,0
15218,201006,-9999,-9999,0
15219,201007,-9999,-9999,0
15220,201008,-9999,-9999,0
15221,201010,312,126,0
15222,201011,-9999,-9999,0
15223,201012,-9999,-9999,87
15224,201101,-9999,-9999,0
15225,201102,-9999,-9999,54
15226,201103,-9999,-9999,31
15227,201104,-9999,-9999,0
15228,195504,340,-9999,0
15229,195505,320,-9999,0
15230,195506,270,-9999,0
15231,195507,260,-9999,0
15232,195508,260,-9999,0
15233,195509,260,-9999,0
15234,195510,260,-9999,39
15235,195511,190,-9999,54
15236,195512,230,-9999,0
15237,195601,270,-9999,47
15238,195602,300,-9999,0
15239,195603,310,-9999,0
15240,195604,310,-9999,0
15241,195605,270,-9999,0
15242,195606,240,-9999,0
15243,195607,240,-9999,0
15244,195608,250,-9999,0
15245,195609,240,-9999,0
15246,195610,270,-9999,0
15247,195612,250,-9999,0
15248,195701,280,150,235
15249,195702,280,-9999,48
15250,195703,290,-9999,0
15251,195704,310,-9999,0
15252,195705,290,-9999,0
15253,195706,280,-9999,0
15254,195707,270,-9999,0
15255,195708,250,170,0
15256,195710,250,150,0
15257,195711,290,180,0
15258,195712,250,150,45
15259,195801,250,150,0
15260,195802,280,150,75
15261,195803,310,140,0
15262,195804,320,140,0
15263,195805,310,90,0
15264,195806,260,130,0
15265,195807,260,150,0
15266,195808,260,140,0
15267,195809,250,160,0
15268,195810,260,160,0
15269,195811,260,140,57
15270,195812,240,140,173
15271,195901,260,160,0
15272,195902,280,130,147
15273,195903,300,130,0
15274,195904,320,120,204
15275,195905,300,140,0
15276,195906,260,120,0
15277,195907,260,160,0
15278,195908,270,170,0
15279,195909,270,170,0
15280,195910,270,160,0
15281,195911,250,150,0
15282,195912,240,140,87
15283,196001,270,110,174
15284,196002,270,150,0
15285,196003,300,140,0
15286,196004,320,120,0
15287,196005,300,120,0
15288,196006,290,150,0
15289,196007,270,180,0
15290,196008,270,140,0
15291,196009,260,170,0
15292,196010,240,160,0
15293,196011,270,150,0
15294,196012,260,150,0
15295,196101,270,150,0
15296,196102,300,140,17
15297,196103,290,140,0
15298,196104,300,130,0
15299,196105,320,150,0
15300,196106,260,160,0
15301,196107,240,170,0
15302,196108,270,180,0
15303,196109,260,160,0
15304,196110,260,160,0
15305,196111,240,140,61
15306,196112,260,150,0
15307,196201,260,160,0
15308,196202,300,100,0
15309,196203,290,140,0
15310,196204,280,140,0
15311,196209,300,130,0
15312,196210,310,160,50
15313,196211,270,175,115
15314,196212,300,150,210
15315,196301,300,160,20
15316,196302,280,180,180
15317,196303,260,170,0
15318,196305,210,160,0
15319,196308,260,150,0
15320,196309,270,150,0
15321,196310,280,130,0
15322,196311,220,140,3
15323,196312,150,160,7
15324,196402,280,160,43
15325,196403,290,150,10
15326,196404,320,150,0
15327,196405,250,170,0
15328,196406,255,160,0
15329,196407,245,160,0
15330,196408,250,140,0
15331,196409,220,150,0
15332,196410,235,110,0
15333,196411,235,120,22
15334,196412,240,100,120
15335,196501,250,160,0
15336,196505,320,140,55
15337,196506,250,160,10
15338,196507,240,160,0
15339,196508,240,150,0
15340,196509,235,140,0
15341,196510,210,150,0
15342,196511,260,120,0
15343,196512,235,120,0
15344,196601,235,150,0
15345,196602,290,140,0
15346,196603,290,140,195
15347,196604,300,150,3
15348,196605,250,140,211
15349,196606,260,140,635
15350,196607,270,120,86
15351,196608,250,140,0
15352,196609,255,160,0
15353,196610,240,170,0
15354,196611,249,160,0
15355,196612,270,170,0
15356,196701,270,150,0
15357,196702,288,150,0
15358,196703,308,170,165
15359,196704,312,140,11
15360,196705,297,140,1
15361,196706,284,120,0
15362,196707,324,120,0
15363,196708,272,185,0
15364,196709,230,160,0
15365,196710,262,160,0
15366,196711,248,150,0
15367,196712,243,155,0
15368,196801,260,110,0
15369,196802,275,120,0
15370,196803,292,115,265
15371,196804,312,100,118
15372,196805,310,140,42
15373,196806,240,160,27
15374,196807,274,180,0
15375,196808,260,170,0
15376,196809,260,165,0
15377,196810,260,165,0
15378,196811,260,160,0
15379,196812,260,145,0
15380,196901,264,90,0
15381,196902,290,100,0
15382,196903,272,140,0
15383,196904,290,139,60
15384,196905,320,152,0
15385,196906,272,162,185
15386,196907,270,180,9
15387,196908,234,166,0
15388,196909,240,160,0
15389,196910,270,161,0
15390,196911,250,168,0
15391,196912,240,156,32
15392,197001,250,142,23
15393,197002,272,124,48
15394,197003,314,123,280
15395,197004,314,133,0
15396,197005,330,140,0
15397,197006,250,153,0
15398,197007,272,162,0
15399,197008,297,170,0
15400,197009,236,164,0
15401,197010,271,170,0
15402,197011,270,150,0
15403,197012,280,160,0
15404,197101,283,143,115
15405,197102,312,133,0
15406,197106,236,120,0
15407,197107,260,142,0
15408,197108,270,170,0
15409,197109,265,172,0
15410,197110,250,162,0
15411,197111,250,173,0
15412,197112,220,172,0
15413,197201,240,162,0
15414,197202,255,150,60
15415,197203,300,148,290
15416,197204,305,160,160
15417,197205,270,145,82
15418,197206,270,130,0
15419,197207,230,146,0
15420,197208,255,154,0
15421,197209,230,168,0
15422,197210,270,172,0
15423,197211,240,200,0
15424,197212,250,180,80
15425,197301,250,155,130
15426,197302,270,174,0
15427,197303,300,160,200
15428,197304,290,158,255
15429,197305,300,120,10
15430,197306,250,130,0
15431,197308,245,120,0
15432,197309,255,130,0
15433,197310,245,154,0
15434,197311,260,153,0
15435,197312,-9999,142,0
15436,197401,270,155,0
15437,197402,270,130,85
15438,197403,290,125,355
15439,197404,280,110,65
15440,197405,250,105,0
15441,197406,250,100,0
15442,197407,260,100,0
15443,197408,250,170,0
15444,197409,250,185,0
15445,197410,270,185,0
15446,197411,220,150,0
15447,197412,260,170,0
15448,197501,270,150,0
15449,197502,270,160,0
15450,197503,300,140,10
15451,197504,300,130,25
15452,197505,230,140,115
15453,197506,250,-9999,0
15454,197507,250,155,0
15455,197508,250,180,0
15456,197509,250,175,0
15457,197510,260,150,0
15458,197511,250,170,0
15459,197512,240,160,0
15460,197601,240,150,0
15461,197602,250,130,10
15462,197603,300,-9999,95
15463,197604,310,130,0
15464,197605,300,130,67
15465,197606,285,165,0
15466,197607,270,170,0
15467,197608,240,160,0
15468,197609,270,160,0
15469,197610,250,150,0
15470,197611,260,160,0
15471,197612,260,140,0
15472,197701,270,150,0
15473,197702,280,130,0
15474,197703,290,130,100
15475,197704,280,150,70
15476,197705,280,150,0
15477,197706,230,150,125
15478,197707,260,180,23
15479,197708,220,170,0
15480,197709,270,160,0
15481,197710,275,130,0
15482,197711,265,150,0
15483,197712,275,140,0
15484,197801,260,150,0
15485,197802,300,140,0
15486,197803,280,120,45
15487,197804,295,110,188
15488,197805,315,110,122
15489,197806,230,160,0
15490,197807,250,180,100
15491,197808,270,185,0
15492,197809,235,160,0
15493,197810,250,160,0
15494,197811,275,150,0
15495,197812,250,145,0
15496,197901,275,160,0
15497,197902,290,130,47
15498,197903,310,120,716
15499,197904,305,130,134
15500,197905,285,140,0
15501,197906,270,150,178
15502,197907,240,150,0
15503,197908,275,150,0
15504,197909,260,160,0
15505,197910,285,160,-9999
15506,197911,295,160,-9999
15507,197912,270,165,-9999
15508,198001,250,150,-9999
15509,198002,260,130,-9999
15510,198003,330,140,-9999
15511,198004,290,110,-9999
15512,198005,290,145,-9999
15513,198006,230,140,-9999
15514,198007,250,155,-9999
15515,198008,250,180,-9999
15516,198009,250,140,0
15517,198010,280,150,0
15518,198011,255,160,-9999
15519,198012,250,155,-9999
15520,198101,-9999,145,-9999
15521,198106,-9999,140,-9999
15522,198110,-9999,125,-9999
15523,198201,-9999,140,-9999
15524,198203,-9999,145,-9999
15525,198205,-9999,160,0
15526,198301,-9999,180,-9999
15527,198501,-9999,160,-9999
15528,198607,-9999,175,-9999
15529,198608,-9999,145,-9999
15530,198609,-9999,150,-9999
15531,198610,-9999,110,0
15532,198611,-9999,100,3
15533,198701,-9999,95,15
15534,198703,-9999,140,-9999
15535,198704,-9999,105,414
15536,198705,-9999,140,-9999
15537,198706,-9999,160,0
15538,198707,-9999,170,-9999
15539,198708,-9999,120,0
15540,198802,-9999,150,0
15541,198803,-9999,160,-9999
15542,198804,-9999,170,-9999
15543,198805,-9999,160,-9999
15544,198806,-9999,160,107
15545,198807,-9999,130,76
15546,198808,-9999,120,0
15547,198809,-9999,-9999,30
15548,198903,318,-9999,0
15549,198904,319,-9999,0
15550,198905,323,-9999,0
15551,198906,-9999,-9999,0
15552,198908,281,-9999,0
15553,198910,-9999,-9999,0
15554,198911,275,-9999,0
15555,198912,-9999,-9999,0
15556,199001,-9999,-9999,132
15557,199002,-9999,-9999,0
15558,199003,-9999,-9999,239
15559,199004,-9999,-9999,51
15560,199005,-9999,-9999,-9999
15561,199006,257,-9999,-9999
15562,199007,-9999,-9999,64
15563,199008,-9999,-9999,0
15564,199009,260,-9999,3
15565,199010,-9999,-9999,0
15566,199011,273,-9999,8
15567,199012,-9999,-9999,0
15568,199101,-9999,-9999,-9999
